id,gender,age,time,type,type_order,stim_order,stim,response,pitch,roll,yaw,reaction_time
0,Male,24,Sun May 20 18:51:01 GMT+02:00 2018,arm_grey,4,18,27,26.656000000000002,48.943466,13.175338,296.8429,6796
0,Male,24,Sun May 20 18:51:06 GMT+02:00 2018,arm_grey,4,19,8,8.673,15.91085,4.9252205,296.72806,3612
0,Male,24,Sun May 20 18:51:15 GMT+02:00 2018,wrist_num,5,0,51,55.9,14.152417,50.336357,288.77045,4272
0,Male,24,Sun May 20 18:51:21 GMT+02:00 2018,wrist_num,5,1,46,58.9,27.827944,52.97806,282.08664,4758
0,Male,24,Sun May 20 18:51:24 GMT+02:00 2018,wrist_num,5,2,78,69.4,28.043657,62.50389,284.57047,3119
0,Male,24,Sun May 20 18:51:28 GMT+02:00 2018,wrist_num,5,3,28,39.6,2.4088352,35.639133,292.76102,3404
0,Male,24,Sun May 20 18:51:33 GMT+02:00 2018,wrist_num,5,4,56,62.199999999999996,18.608194,55.99166,285.79056,3560
0,Male,24,Sun May 20 18:51:38 GMT+02:00 2018,wrist_num,5,5,80,70.3,22.428837,63.265663,284.8865,4615
0,Male,24,Sun May 20 18:51:42 GMT+02:00 2018,wrist_num,5,6,64,61.900000000000006,14.622112,55.70367,283.39697,3614
0,Male,24,Sun May 20 18:51:47 GMT+02:00 2018,wrist_num,5,7,65,63.5,22.104275,57.169403,281.25528,3628
0,Male,24,Sun May 20 18:51:50 GMT+02:00 2018,wrist_num,5,8,25,51.3,5.9345274,46.14305,288.19022,2732
0,Male,24,Sun May 20 18:51:59 GMT+02:00 2018,wrist_num,5,9,27,56.0,4.446367,50.385303,283.44028,7929
0,Male,24,Sun May 20 18:52:15 GMT+02:00 2018,wrist_num,5,10,44,59.0,7.1044064,53.12149,291.8946,12303
0,Male,24,Sun May 20 18:52:20 GMT+02:00 2018,wrist_num,5,11,98,86.4,8.7070875,77.80185,286.27585,4382
0,Male,24,Sun May 20 18:52:30 GMT+02:00 2018,wrist_num,5,12,48,71.0,10.707304,63.90809,283.0364,9866
0,Male,24,Sun May 20 18:52:39 GMT+02:00 2018,wrist_num,5,13,77,78.0,7.1944666,70.23309,284.30847,7855
0,Male,24,Sun May 20 18:52:42 GMT+02:00 2018,wrist_num,5,14,8,33.9,-9.219021,30.486746,297.6409,2933
0,Male,24,Sun May 20 18:52:46 GMT+02:00 2018,wrist_num,5,15,53,57.300000000000004,-8.71302,51.558743,297.71585,2955
0,Male,24,Sun May 20 18:52:51 GMT+02:00 2018,wrist_num,5,16,62,65.0,5.695662,58.522926,290.83447,3272
0,Male,24,Sun May 20 18:52:54 GMT+02:00 2018,wrist_num,5,17,54,62.400000000000006,-0.5818616,56.136463,287.11707,3057
0,Male,24,Sun May 20 18:52:58 GMT+02:00 2018,wrist_num,5,18,39,52.599999999999994,1.6181023,47.352383,291.81882,2306
0,Male,24,Sun May 20 18:53:01 GMT+02:00 2018,wrist_num,5,19,72,69.5,2.7508755,62.586483,288.59253,2907
1,Male,25,Sun May 20 19:00:01 GMT+02:00 2018,slider_num,0,20,2,2.24,NA,NA,NA,8783
1,Male,25,Sun May 20 19:00:11 GMT+02:00 2018,slider_num,0,21,13,12.64,NA,NA,NA,5092
1,Male,25,Sun May 20 19:00:21 GMT+02:00 2018,slider_num,0,22,79,82.36,NA,NA,NA,5992
1,Male,25,Sun May 20 19:00:26 GMT+02:00 2018,slider_num,0,23,73,79.41,NA,NA,NA,2878
1,Male,25,Sun May 20 19:00:29 GMT+02:00 2018,slider_num,0,24,44,44.24,NA,NA,NA,2223
1,Male,25,Sun May 20 19:00:34 GMT+02:00 2018,slider_num,0,25,14,10.19,NA,NA,NA,3436
1,Male,25,Sun May 20 19:00:39 GMT+02:00 2018,slider_num,0,26,38,37.31,NA,NA,NA,3939
1,Male,25,Sun May 20 19:00:43 GMT+02:00 2018,slider_num,0,27,59,62.59,NA,NA,NA,2944
1,Male,25,Sun May 20 19:00:45 GMT+02:00 2018,slider_num,0,28,63,59.12,NA,NA,NA,1657
1,Male,25,Sun May 20 19:00:49 GMT+02:00 2018,slider_num,0,29,1,1.12,NA,NA,NA,3344
1,Male,25,Sun May 20 19:00:53 GMT+02:00 2018,slider_num,0,30,78,79.92,NA,NA,NA,2408
1,Male,25,Sun May 20 19:00:56 GMT+02:00 2018,slider_num,0,31,69,65.75,NA,NA,NA,2185
1,Male,25,Sun May 20 19:01:00 GMT+02:00 2018,slider_num,0,32,57,55.05,NA,NA,NA,2936
1,Male,25,Sun May 20 19:01:05 GMT+02:00 2018,slider_num,0,33,97,100.0,NA,NA,NA,4854
1,Male,25,Sun May 20 19:01:09 GMT+02:00 2018,slider_num,0,34,60,58.1,NA,NA,NA,2346
1,Male,25,Sun May 20 19:01:12 GMT+02:00 2018,slider_num,0,35,31,28.64,NA,NA,NA,2670
1,Male,25,Sun May 20 19:01:16 GMT+02:00 2018,slider_num,0,36,93,93.48,NA,NA,NA,2815
1,Male,25,Sun May 20 19:01:20 GMT+02:00 2018,slider_num,0,37,40,39.14,NA,NA,NA,3604
1,Male,25,Sun May 20 19:01:23 GMT+02:00 2018,slider_num,0,38,81,78.19,NA,NA,NA,1801
